"ID","Sex","Age_Days","Trial","Condition","Con_Object","Con_SocInt","Dyad","Overall_LT_ScreenFam","Overall_LT_ScreenPrefLook","Inter_PropOverall_LT_Screen","InterPhase_LT_Soc_Begin","InterPhase_LT_Soc_End","InterPhase_LT_Soc_Total","InterPhase_LT_Gazing","Inter_LT_ActorLeft","Inter_LT_ActorRight","Inter_LT_ActorsTotal","Inter_LT_Actors_PROP","Inter_LT_FaceLeft","Inter_LT_FaceRight","Inter_LT_FacesTotal","Inter_LT_Faces_PROP","Inter_LT_Object","Inter_LT_FacesObject_PROP","Inter_LT_Object_PROP","Inter_LF_FaceLeft","Inter_LF_FaceRight","Inter_LF_FacesTotal","Inter_LF_FaceLeft_Overall","Inter_LF_FaceRight_Overall","Inter_LF_FacesTotal_Overall","InterPhase_LT_FaceLeft_Soc_Begin","InterPhase_LT_FaceRight_Soc_Begin","InterPhase_LT_FaceTotal_Soc_Begin","InterPhase_LT_FaceTotal_Soc_Begin_PROP","InterPhase_LT_FaceLeft_Soc_End","InterPhase_LT_FaceRight_Soc_End","InterPhase_LT_FaceTotal_Soc_End","InterPhase_LT_FaceTotal_Soc_End_PROP","InterPhase_LT_FaceLeft_Soc_Total","InterPhase_LT_FaceRight_Soc_Total","InterPhase_LT_FaceTotal_Soc_Total","InterPhase_LT_FaceTotal_Soc_Total_PROP","InterPhase_LT_Object_Soc_Begin","InterPhase_LT_Object_Soc_Begin_PROP","InterPhase_LT_Object_Soc_End","InterPhase_LT_Object_Soc_End_PROP","InterPhase_LT_Object_Soc_Total","InterPhase_LT_Object_Soc_Total_PROP","InterPhase_LT_FacesObject_PROP","InterPhase_LF_FaceLeft_Begin","InterPhase_LF_FaceRight_Begin","InterPhase_LF_FacesTotal_Begin","InterPhase_LF_FaceLeft_End","InterPhase_LF_FaceRight_End","InterPhase_LF_FacesTotal_End","InterPhase_LF_FacesTotal","InterPhase_LT_FaceLeft_Gazing","InterPhase_LT_FaceRight_Gazing","InterPhase_LT_FaceTotal_Gazing","InterPhase_LT_FaceTotal_Gazing_PROP","InterPhase_LT_Object_Gazing","InterPhase_LT_Object_Gazing_PROP","InterPhase_LT_FacesObject_Gazing_PROP","InterPhase_Checker_Soc","InterPhase_Checker_Gazing","InterPhase_Checker_valid","PrefLook_Object_Fam","PrefLook_Object_Fam_Pos","PrefLook_Object_Nov","PrefLook_Object_Nov_Pos","PrefLook_LT_Object_Left","PrefLook_LT_Object_Right","PrefLook_LT_Total","PrefLook_LT_Object_Fam","PrefLook_LT_Object_Nov","PrefLook_LT_Object_Nov_PROP","PrefLook_FL","PrefLook_FL_Meaning","trial_valid","Con_SocInt.num","Con_Object.num","z.Trial","Soc.Obj.inter"
"10","M",299,7,"Con3","NLOB","SOC","D1b",10147,8427,0.922454545454545,2665,10045,12710,8528,3248,5928,9176,0.904306691632995,2198,5795,7993,0.787720508524687,350,0.958048663550282,0.0344929535823396,1,2,3,1,2,3,1482,0,1482,0.55609756097561,0,2249,2249,0.223892483822797,1482,2249,3731,0.293548387096774,0,0,0,0,0,0,1,1,1,2,0,1,1,3,715,6414,7129,0.835952157598499,350,0.0410412757973734,0.953202299772697,TRUE,TRUE,1,"10_a","left","10_b","right",999,6297,7296,999,6297,0.863075657894737,"right","novel",1,1,0,-0.3250777621902,0
"10","M",299,8,"Con1","LOB","SOC","D1a",7186,3836,0.653272727272727,2615,3863,6478,3914,1500,4038,5538,0.770665182298915,1500,3714,5214,0.725577511828556,1298,0.800675675675676,0.180629000834957,2,2,4,2,2,4,67,1849,1916,0.732695984703633,0,0,0,0,67,1849,1916,0.295770299475147,516,0.197323135755258,0,0,516,0.0796542142636616,0.787828947368421,1,1,2,0,0,0,2,617,2132,2749,0.702350536535513,782,0.199795605518651,0.778532993486264,TRUE,TRUE,1,"4_a","right","4_b","left",1165,2149,3314,2149,1165,0.351538925769463,"right","familiar",1,1,1,-0.1083592540634,1
"10","M",299,9,"Con1","LOB","SOC","D1a",7115,5774,0.646818181818182,2547,6880,9427,5279,1332,5427,6759,0.949964862965566,916,5427,6343,0.891496837666901,0,1,0,2,3,5,2,3,5,466,1848,2314,0.908519827247742,0,1449,1449,0.210610465116279,466,3297,3763,0.399172589370956,0,0,0,0,0,0,1,1,2,3,0,1,1,4,450,4213,4663,0.883311233188104,0,0,1,TRUE,TRUE,1,"3_a","left","3_b","right",2631,1767,4398,2631,1767,0.401773533424284,"right","novel",1,1,1,0.1083592540634,1
"10","M",299,10,"Con3","NLOB","SOC","D1b",6547,4334,0.595181818181818,2400,6544,8944,4782,3150,2577,5727,0.874751794715137,3150,2510,5660,0.864518099893081,450,0.926350245499182,0.0687337711929128,2,3,5,2,3,5,1967,433,2400,1,217,1865,2082,0.318154034229829,2184,2298,4482,0.501118067978533,0,0,0,0,0,0,1,1,1,2,1,1,2,4,1767,2498,4265,0.891886240066918,450,0.0941028858218319,0.904559915164369,TRUE,TRUE,1,"12_a","right","12_b","left",0,3513,3513,3513,0,0,"right","familiar",1,1,0,0.3250777621902,0
"10","M",299,11,"Con4","NLOB","NSOC","D2b",7284,7827,0.662181818181818,2630,9594,12224,5547,1850,4962,6812,0.935200439319055,1600,4962,6562,0.900878638110928,0,1,0,2,3,5,2,3,5,66,2414,2480,0.942965779467681,0,1965,1965,0.204815509693558,66,4379,4445,0.363628926701571,0,0,0,0,0,0,1,1,1,2,0,1,1,3,1600,3031,4631,0.834865693167478,0,0,1,TRUE,TRUE,1,"14_a","right","14_b","left",1716,4480,6196,4480,1716,0.276952872821175,"right","familiar",1,0,0,0.541796270317,0
"10","M",299,12,"Con2","LOB","NSOC","D2a",6940,5623,0.630909090909091,2215,6113,8328,4630,3764,2449,6213,0.895244956772334,3764,2449,6213,0.895244956772334,83,0.986817026683609,0.0119596541786744,2,3,5,2,3,5,2032,183,2215,1,0,316,316,0.0516931130377883,2032,499,2531,0.303914505283381,0,0,0,0,0,0,1,1,1,2,0,1,1,3,2681,1000,3681,0.795032397408207,83,0.01792656587473,0.977948990435707,TRUE,TRUE,1,"6_a","left","6_b","right",1250,3049,4299,1250,3049,0.709234705745522,"right","novel",1,0,1,0.7585147784438,0
"10","M",299,13,"Con1","LOB","SOC","D1a",6181,4920,0.561909090909091,2430,6179,8609,3698,2405,2915,5320,0.860702151755379,2405,2782,5187,0.839184597961495,384,0.931071620893915,0.0621258696003883,3,3,6,3,3,6,1714,583,2297,0.945267489711934,882,383,1265,0.2047256837676,2596,966,3562,0.413753049134627,0,0,0,0,0,0,1,1,2,3,1,1,2,5,1332,1016,2348,0.634937804218496,384,0.103839913466739,0.859443631039531,TRUE,TRUE,1,"2_a","left","2_b","right",2999,1200,4199,2999,1200,0.285782329125982,"left","familiar",1,1,1,0.9752332865706,1
"10","M",299,14,"Con2","LOB","NSOC","D2a",6696,6110,0.608727272727273,2082,5297,7379,4497,2815,2482,5297,0.791069295101553,2632,2099,4731,0.706541218637993,1033,0.820784177654407,0.154271206690562,2,2,4,2,2,4,1216,0,1216,0.584053794428434,217,0,217,0.0409665848593544,1433,0,1433,0.194199756064507,866,0.415946205571566,0,0,866,0.117360075891042,0.623314484558504,1,0,1,1,0,1,2,1916,916,2832,0.629753168779186,383,0.0851678897042473,0.880870917573872,TRUE,TRUE,1,"5_a","right","5_b","left",2507,3082,5589,3082,2507,0.448559670781893,"left","novel",1,0,1,1.1919517946974,0
"10","M",299,15,"Con4","NLOB","NSOC","D2b",6263,4988,0.569363636363636,2499,5212,7711,2798,2532,3366,5898,0.941721219862686,1816,3116,4932,0.787482037362286,0,1,0,3,3,6,3,3,6,1050,933,1983,0.793517406962785,616,0,616,0.118188795088258,1666,933,2599,0.33705096615225,0,0,0,0,0,0,1,1,2,3,1,0,1,4,766,1233,1999,0.714438884917798,0,0,1,TRUE,TRUE,1,"15_a","left","15_b","right",2495,1599,4094,2495,1599,0.39057156814851,"right","novel",1,0,0,1.4086703028242,0
"10","M",299,16,"Con3","NLOB","SOC","D1b",5964,4458,0.542181818181818,2663,4998,7661,2947,2048,2680,4728,0.792756539235412,2048,2680,4728,0.792756539235412,666,0.876529477196885,0.111670020120724,3,3,6,3,3,6,1315,682,1997,0.74990612091626,0,0,0,0,1315,682,1997,0.2606709306879,666,0.25009387908374,0,0,666,0.0869338206500457,0.74990612091626,2,2,4,0,0,0,4,1499,616,2115,0.717678995588734,0,0,1,TRUE,TRUE,1,"9_a","right","9_b","left",1551,2115,3666,2115,1551,0.423076923076923,"right","familiar",1,1,0,1.625388810951,0
"12","W",299,1,"Con3","NLOB","SOC","D2b",10053,6711,0.913909090909091,2765,7544,10309,6811,3896,3414,7310,0.727146125534666,3896,3414,7310,0.727146125534666,2282,0.76209341117598,0.22699691634338,4,4,8,4,4,8,916,1849,2765,1,0,133,133,0.0176299045599152,916,1982,2898,0.281113590066932,0,0,733,0.0971633085896076,733,0.071102919778834,0.798127237675571,1,2,3,0,1,1,4,1548,2514,4062,0.596388195565996,2282,0.335046248715313,0.640290037831021,TRUE,TRUE,1,"1_a","left","1_b","right",2531,3798,6329,2531,3798,0.600094801706431,"left","familiar",1,1,0,-1.625388810951,0
"12","W",299,2,"Con4","NLOB","NSOC","D1b",7968,4117,0.724363636363636,2498,2749,5247,4265,4014,817,4831,0.606300200803213,4014,817,4831,0.606300200803213,2698,0.641652277858945,0.338604417670683,2,2,4,2,2,4,1798,600,2398,0.959967974379504,0,0,0,0,1798,600,2398,0.457023060796646,100,0.0400320256204964,0,0,100,0.0190585096245474,0.959967974379504,1,1,2,0,0,0,2,750,817,1567,0.367409144196952,2698,0.632590855803048,0.367409144196952,TRUE,TRUE,1,"5_a","right","5_b","left",1066,2452,3518,2452,1066,0.303013075611143,"right","familiar",1,0,0,-1.4086703028242,0
"12","W",299,3,"Con1","LOB","SOC","D2a",7371,5979,0.670090909090909,2781,7711,10492,4730,3581,942,4523,0.61362094695428,3581,942,4523,0.61362094695428,2464,0.647345069414627,0.334283000949668,2,2,4,2,2,4,1016,666,1682,0.604818410643653,0,1316,1316,0.170665283361432,1016,1982,2998,0.28574151734655,1099,0.395181589356347,333,0.0431850603034626,1432,0.136484940907358,0.676749435665914,1,1,2,0,1,1,3,1066,1316,2382,0.503594080338266,2298,0.485835095137421,0.508974358974359,TRUE,TRUE,1,"9_a","right","9_b","left",3981,1389,5370,1389,3981,0.741340782122905,"left","novel",1,1,1,-1.1919517946974,1
"12","W",299,4,"Con2","LOB","NSOC","D1a",7605,6754,0.691363636363636,2831,7028,9859,4414,3659,1649,5308,0.697961867192636,3659,1649,5308,0.697961867192636,1949,0.731431721096872,0.256278763971072,2,1,3,2,1,3,1865,100,1965,0.694101024373013,283,0,283,0.0402675014228799,2148,100,2248,0.228015011664469,866,0.305898975626987,616,0.0876494023904383,1482,0.150319505020793,0.602680965147453,1,1,2,1,0,1,3,283,1649,1932,0.437698232895333,1899,0.430222020842773,0.504306969459671,TRUE,TRUE,1,"13_a","left","13_b","right",3123,2965,6088,3123,2965,0.487023653088042,"left","familiar",1,0,1,-0.9752332865706,0
"12","W",299,5,"Con1","LOB","SOC","D2a",10299,6614,0.936272727272727,2749,8909,11658,7710,4114,3131,7245,0.703466355956889,4114,3131,7245,0.703466355956889,2678,0.730121938929759,0.260025245169434,2,1,3,2,1,3,1666,0,1666,0.606038559476173,299,0,299,0.0335615669547648,1965,0,1965,0.168553782810087,1083,0.393961440523827,1233,0.138399371422157,2316,0.198661863098302,0.459004905395936,1,0,1,1,0,1,2,1398,3131,4529,0.587418936446174,2565,0.332684824902724,0.638426839582746,TRUE,TRUE,1,"10_a","left","10_b","right",2415,3713,6128,2415,3713,0.605907310704961,"left","familiar",1,1,1,-0.7585147784438,1
"12","W",299,6,"Con3","NLOB","SOC","D2b",8732,7348,0.793818181818182,2831,7344,10175,5615,3412,1716,5128,0.587265231333028,3412,1716,5128,0.587265231333028,3249,0.612152321833592,0.37207970682547,3,2,5,3,2,5,699,566,1265,0.446838572942423,916,0,916,0.124727668845316,1615,566,2181,0.214348894348894,1566,0.553161427057577,0,0,1566,0.153906633906634,0.582065652522018,1,1,2,1,0,1,3,1816,1716,3532,0.629029385574354,1450,0.258236865538736,0.708952228020875,TRUE,TRUE,1,"2_a","right","2_b","left",2381,1433,3814,1433,2381,0.624278972207656,"left","novel",1,1,0,-0.541796270317,0
"12","W",299,7,"Con2","LOB","NSOC","D1a",9062,6416,0.823818181818182,2648,6978,9626,6162,4746,300,5046,0.55683072169499,4213,300,4513,0.498013683513573,936,0.828225362451826,0.103288457294196,1,1,2,1,1,2,800,300,1100,0.415407854984894,317,0,317,0.0454284895385497,1117,300,1417,0.147205485144401,0,0,0,0,0,0,1,1,1,2,1,0,1,3,4213,100,4313,0.699935086011035,0,0,1,TRUE,TRUE,1,"14_a","left","14_b","right",1332,733,2065,1332,733,0.354963680387409,"left","familiar",1,0,1,-0.3250777621902,0
"12","W",299,8,"Con4","NLOB","NSOC","D1b",7562,3781,0.687454545454545,2814,5314,8128,4498,2998,1399,4397,0.581459931235123,2998,1399,4397,0.581459931235123,2735,0.616517106001122,0.361676805078022,1,1,2,1,1,2,2814,0,2814,1,0,0,0,0,2814,0,2814,0.34621062992126,0,0,1533,0.288483251787731,1533,0.188607283464567,0.647342995169082,1,0,1,0,0,0,1,1133,0,1133,0.251889728768341,3365,0.748110271231659,0.251889728768341,TRUE,TRUE,1,"6_a","right","6_b","left",1649,1865,3514,1865,1649,0.469265793966989,"right","familiar",1,0,0,-0.1083592540634,0
"12","W",299,9,"Con2","LOB","NSOC","D1a",6007,2143,0.546090909090909,2815,2082,4897,2265,3080,1799,4879,0.812219077742634,2797,1799,4596,0.765107374729482,783,0.854433909648634,0.130347927418012,1,1,2,1,1,2,2298,433,2731,0.970159857904085,0,0,0,0,2298,433,2731,0.557688380641209,0,0,0,0,0,0,1,1,1,2,0,0,0,2,466,1799,2265,1,0,0,1,TRUE,TRUE,1,"15_a","right","15_b","left",1133,483,1616,483,1133,0.701113861386139,"left","novel",1,0,1,0.1083592540634,0
"12","W",299,10,"Con4","NLOB","NSOC","D1b",7535,2965,0.685,2747,2965,5712,3847,4029,1649,5678,0.753550099535501,4029,1649,5678,0.753550099535501,1499,0.791138358645674,0.198938287989383,2,2,4,2,2,4,2048,699,2747,1,0,0,0,0,2048,699,2747,0.480917366946779,0,0,0,0,0,0,1,2,1,3,0,0,0,3,1998,1000,2998,0.779308552118534,849,0.220691447881466,0.779308552118534,TRUE,TRUE,1,"7_a","left","7_b","right",0,1749,1749,0,1749,1,"right","novel",1,0,0,0.3250777621902,0
"12","W",299,11,"Con1","LOB","SOC","D2a",2317,3761,0.210636363636364,1117,4363,5480,917,999,584,1583,0.683211048769961,999,367,1366,0.589555459646094,416,0.7665544332211,0.179542511868796,1,1,2,1,1,2,533,367,900,0.805729632945389,0,0,0,0,533,367,900,0.164233576642336,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,367,367,0.400218102508179,0,0,1,TRUE,TRUE,1,"11_a","left","11_b","right",2664,816,3480,2664,816,0.23448275862069,"left","familiar",1,1,1,0.541796270317,1
"12","W",299,12,"Con3","NLOB","SOC","D2b",0,2188,0,0,2316,2316,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"3_a","right","3_b","left",949,983,1932,983,949,NA,"left","novel",0,1,0,0.7585147784438,0
"12","W",299,13,"Con2","LOB","NSOC","D1a",0,1050,0,0,1050,1050,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"16_a","right","16_b","left",0,1050,1050,1050,0,NA,"right","familiar",0,0,1,0.9752332865706,0
"12","W",299,14,"Con4","NLOB","NSOC","D1b",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"8_a","left","8_b","right",0,0,0,0,0,NA,NA,NA,0,0,0,1.1919517946974,0
"12","W",299,15,"Con1","LOB","SOC","D2a",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"12_a","right","12_b","left",0,0,0,0,0,NA,NA,NA,0,1,1,1.4086703028242,1
"12","W",299,16,"Con3","NLOB","SOC","D2b",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"4_a","left","4_b","right",0,0,0,0,0,NA,NA,NA,0,1,0,1.625388810951,0
"13","W",299,1,"Con4","NLOB","NSOC","D1b",6312,8219,0.573818181818182,1632,8062,9694,3965,3116,2960,6076,0.962610899873257,3116,2960,6076,0.962610899873257,0,1,0,4,4,8,4,4,8,1349,283,1632,1,0,1232,1232,0.152815678491689,1349,1515,2864,0.295440478646586,0,0,0,0,0,0,1,2,2,4,0,1,1,5,1733,2198,3931,0.991424968474149,0,0,1,TRUE,TRUE,1,"10_a","left","10_b","right",2582,4024,6606,2582,4024,0.609143203148653,"left","familiar",1,0,0,-1.625388810951,0
"13","W",299,2,"Con1","LOB","SOC","D2a",8513,6426,0.773909090909091,2649,7179,9828,5814,5431,2998,8429,0.990132738165159,5281,2998,8279,0.9725126277458,0,1,0,4,3,7,4,3,7,1865,634,2499,0.943374858437146,833,0,833,0.116032873659284,2698,634,3332,0.339031339031339,0,0,0,0,0,0,1,1,2,3,1,0,1,4,3149,1999,5148,0.885448916408669,0,0,1,TRUE,TRUE,1,"13_a","right","13_b","left",4899,1281,6180,1281,4899,0.792718446601942,"right","familiar",1,1,1,-1.4086703028242,1
"13","W",299,3,"Con2","LOB","NSOC","D1a",2567,3906,0.233363636363636,0,5197,5197,2766,2133,434,2567,1,2133,434,2567,1,0,1,0,1,1,2,1,1,2,0,0,0,NA,983,0,983,0.189147585145276,983,0,983,0.189147585145276,0,NA,0,0,0,0,1,0,0,0,1,0,1,1,2266,434,2700,0.976138828633406,0,0,1,FALSE,TRUE,0,"1_a","right","1_b","left",2231,1433,3664,1433,2231,NA,"left","novel",0,0,1,-1.1919517946974,0
"13","W",299,4,"Con3","NLOB","SOC","D2b",7693,5192,0.699363636363636,2665,4147,6812,4045,1831,5429,7260,0.943715065644092,1831,4946,6777,0.880930716235539,0,1,0,2,2,4,2,2,4,1349,1316,2665,1,0,0,0,0,1349,1316,2665,0.391221374045802,0,0,0,0,0,0,1,1,2,3,0,0,0,3,1181,2381,3562,0.880593325092707,0,0,1,TRUE,TRUE,1,"6_a","left","6_b","right",2215,1784,3999,2215,1784,0.446111527881971,"right","novel",1,1,0,-0.9752332865706,0
"13","W",299,5,"Con1","LOB","SOC","D2a",9804,8145,0.891272727272727,2765,8562,11327,7195,4792,4214,9006,0.918604651162791,4792,4214,9006,0.918604651162791,716,0.926352602345196,0.073031415748674,3,2,5,3,2,5,167,2598,2765,1,1283,0,1283,0.149848166316281,1450,2598,4048,0.357376180806922,0,0,0,0,0,0,1,1,1,2,1,0,1,3,3514,2548,6062,0.842529534398888,716,0.0995135510771369,0.894364119209206,TRUE,TRUE,1,"14_a","left","14_b","right",3583,3897,7480,3583,3897,0.520989304812834,"left","familiar",1,1,1,-0.7585147784438,1
"13","W",299,6,"Con3","NLOB","SOC","D2b",9710,3429,0.882727272727273,2698,5065,7763,6843,4046,3217,7263,0.747991761071061,3647,3217,6864,0.706900102986612,2447,0.737192567930405,0.252008238928939,3,3,6,3,3,6,1449,1066,2515,0.932171979243884,350,933,1283,0.253307008884501,1799,1999,3798,0.489243849027438,0,0,0,0,0,0,1,1,2,3,1,1,2,5,2298,1782,4080,0.596229723805349,2447,0.357591699546982,0.625095756090087,TRUE,TRUE,1,"5_a","right","5_b","left",1116,1649,2765,1649,1116,0.403616636528029,"left","novel",1,1,0,-0.541796270317,0
"13","W",299,7,"Con4","NLOB","NSOC","D1b",6122,7646,0.556545454545455,1798,8394,10192,6213,5839,283,6122,1,4390,283,4673,0.763312642927148,0,1,0,2,1,3,2,1,3,1698,0,1698,0.944382647385984,1316,0,1316,0.156778651417679,3014,0,3014,0.295722135007849,0,0,0,0,0,0,1,1,0,1,1,0,1,2,3965,283,4248,0.683727667793337,0,0,1,TRUE,TRUE,1,"9_a","left","9_b","right",3365,3098,6463,3365,3098,0.479343957914281,"left","familiar",1,0,0,-0.3250777621902,0
"13","W",299,8,"Con2","LOB","NSOC","D1a",9515,3329,0.865,2731,4664,7395,6779,6534,2065,8599,0.903730951129795,6384,2065,8449,0.887966368891224,916,0.902189001601708,0.0962690488702049,3,2,5,3,2,5,1715,866,2581,0.945075064079092,433,0,433,0.0928387650085763,2148,866,3014,0.407572684246112,0,0,882,0.189108061749571,882,0.119269776876268,0.773613963039014,1,1,2,1,0,1,3,5496,250,5746,0.847617642720165,916,0.135123174509515,0.862503752626839,TRUE,TRUE,1,"2_a","right","2_b","left",2082,1034,3116,1034,2082,0.66816431322208,"left","novel",1,0,1,-0.1083592540634,0
"13","W",299,9,"Con1","LOB","SOC","D2a",9237,4463,0.839727272727273,2715,5295,8010,6295,4885,2315,7200,0.779473855147775,4768,2315,7083,0.766807405001624,1865,0.791573535985695,0.201905380534806,3,2,5,3,2,5,2049,666,2715,1,1465,0,1465,0.276676109537299,3514,666,4180,0.521847690387016,0,0,0,0,0,0,1,1,1,2,1,0,1,3,3514,916,4430,0.70373312152502,1865,0.29626687847498,0.70373312152502,TRUE,TRUE,1,"15_a","right","15_b","left",1931,1732,3663,1732,1931,0.527163527163527,"left","novel",1,1,1,0.1083592540634,1
"13","W",299,10,"Con4","NLOB","NSOC","D1b",3746,2139,0.340545454545455,1899,2532,4431,100,2816,416,3232,0.862786972770956,2816,416,3232,0.862786972770956,0,1,0,1,1,2,1,1,2,1366,416,1782,0.938388625592417,0,0,0,0,1366,416,1782,0.402166553825322,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,100,100,1,0,0,1,TRUE,TRUE,1,"11_a","right","11_b","left",466,1366,1832,1366,466,0.254366812227074,"left","novel",1,0,0,0.3250777621902,0
"13","W",299,11,"Con3","NLOB","SOC","D2b",4945,1199,0.449545454545455,2681,1199,3880,1166,3796,899,4695,0.949443882709808,3796,899,4695,0.949443882709808,0,1,0,2,1,3,2,1,3,1782,899,2681,1,0,0,0,0,1782,899,2681,0.690979381443299,0,0,0,0,0,0,1,2,1,3,0,0,0,3,1132,34,1166,1,0,0,1,TRUE,TRUE,1,"7_a","left","7_b","right",550,333,883,550,333,0.377123442808607,"left","familiar",1,1,0,0.541796270317,0
"13","W",299,12,"Con2","LOB","NSOC","D1a",1049,0,0.0953636363636364,216,0,216,1049,0,0,0,0,0,0,0,0,1049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,216,1,0,NA,216,1,0,0,0,0,0,0,0,0,0,0,0,0,1049,1,0,TRUE,TRUE,1,"3_a","left","3_b","right",0,0,0,0,0,NA,NA,NA,0,0,1,0.7585147784438,0
"13","W",299,13,"Con1","LOB","SOC","D2a",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"16_a","left","16_b","right",0,0,0,0,0,NA,NA,NA,0,1,1,0.9752332865706,1
"13","W",299,14,"Con2","LOB","NSOC","D1a",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"4_a","left","4_b","right",0,0,0,0,0,NA,NA,NA,0,0,1,1.1919517946974,0
"13","W",299,15,"Con4","NLOB","NSOC","D1b",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"12_a","right","12_b","left",0,0,0,0,0,NA,NA,NA,0,0,0,1.4086703028242,0
"13","W",299,16,"Con3","NLOB","SOC","D2b",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"8_a","right","8_b","left",0,0,0,0,0,NA,NA,NA,0,1,0,1.625388810951,0
"14","W",299,1,"Con1","LOB","SOC","D1a",10106,4658,0.918727272727273,2813,6713,9526,7927,3497,6220,9717,0.96150801504057,3497,6220,9717,0.96150801504057,0,1,0,3,4,7,3,4,7,133,2680,2813,1,0,1699,1699,0.253091017428869,133,4379,4512,0.473651060256141,0,0,0,0,0,0,1,1,1,2,0,1,1,3,2664,4547,7211,0.909675791598335,0,0,1,TRUE,TRUE,1,"1_b","right","1_a","left",2632,1799,4431,1799,2632,0.593996840442338,"right","familiar",1,1,1,-1.625388810951,1
"14","W",299,2,"Con2","LOB","NSOC","D2a",10036,4173,0.912363636363636,2749,5580,8329,6996,5391,4448,9839,0.980370665603826,5391,4448,9839,0.980370665603826,0,1,0,3,3,6,3,3,6,1583,1166,2749,1,1316,0,1316,0.23584229390681,2899,1166,4065,0.488053787969744,0,0,0,0,0,0,1,2,1,3,1,0,1,4,4248,2748,6996,1,0,0,1,TRUE,TRUE,1,"5_b","left","5_a","right",978,2582,3560,978,2582,0.725280898876404,"right","novel",1,0,1,-1.4086703028242,0
"14","W",299,3,"Con3","NLOB","SOC","D1b",9859,6438,0.896272727272727,2748,6095,8843,7045,3815,3148,6963,0.706258241200933,3815,3148,6963,0.706258241200933,2532,0.733333333333333,0.256821178618521,2,2,4,2,2,4,816,1932,2748,1,866,0,866,0.14208367514356,1682,1932,3614,0.408684835463078,0,0,0,0,0,0,1,1,1,2,1,0,1,3,2215,1732,3947,0.560255500354862,2532,0.359403832505323,0.609198950455317,TRUE,TRUE,1,"9_b","right","9_a","left",2016,3963,5979,3963,2016,0.337180130456598,"right","familiar",1,1,0,-1.1919517946974,0
"14","W",299,4,"Con4","NLOB","NSOC","D2b",9314,6246,0.846727272727273,2716,6546,9262,6728,4933,1832,6765,0.726325960919047,4933,1832,6765,0.726325960919047,2182,0.756119369621102,0.234270989907666,1,1,2,1,1,2,2366,350,2716,1,1415,0,1415,0.216162542010388,3781,350,4131,0.446015979270136,0,0,0,0,0,0,1,1,1,2,1,0,1,3,3897,0,3897,0.579221165279429,2182,0.324316290130797,0.641059384767231,TRUE,TRUE,1,"13_b","left","13_a","right",4124,1949,6073,4124,1949,0.32092870080685,"right","novel",1,0,0,-0.9752332865706,0
