ID	Sex	Age_Days	Trial	Condition	Con_Object	Con_SocInt	Dyad	Overall_LT_ScreenFam	Overall_LT_ScreenPrefLook	Inter_PropOverall_LT_Screen	InterPhase_LT_Soc_Begin	InterPhase_LT_Soc_End	InterPhase_LT_Soc_Total	InterPhase_LT_Gazing	Inter_LT_ActorLeft	Inter_LT_ActorRight	Inter_LT_ActorsTotal	Inter_LT_Actors_PROP	Inter_LT_FaceLeft	Inter_LT_FaceRight	Inter_LT_FacesTotal	Inter_LT_Faces_PROP	Inter_LT_Object	Inter_LT_FacesObject_PROP	Inter_LT_Object_PROP	InterPhase_LT_FaceLeft_Soc_Begin	InterPhase_LT_FaceRight_Soc_Begin	InterPhase_LT_FaceTotal_Soc_Begin	InterPhase_LT_FaceTotal_Soc_Begin_PROP	InterPhase_LT_FaceLeft_Soc_End	InterPhase_LT_FaceRight_Soc_End	InterPhase_LT_FaceTotal_Soc_End	InterPhase_LT_FaceTotal_Soc_End_PROP	InterPhase_LT_FaceLeft_Soc_Total	InterPhase_LT_FaceRight_Soc_Total	InterPhase_LT_FaceTotal_Soc_Total	InterPhase_LT_FaceTotal_Soc_Total_PROP	InterPhase_LT_Object_Soc_Begin	InterPhase_LT_Object_Soc_Begin_PROP	InterPhase_LT_Object_Soc_End	InterPhase_LT_Object_Soc_End_PROP	InterPhase_LT_Object_Soc_Total	InterPhase_LT_Object_Soc_Total_PROP	InterPhase_LT_FaceLeft_Gazing	InterPhase_LT_FaceRight_Gazing	InterPhase_LT_FaceTotal_Gazing	InterPhase_LT_FaceTotal_Gazing_PROP	InterPhase_LT_Object_Gazing	InterPhase_LT_Object_Gazing_PROP	InterPhase_Checker_Soc	InterPhase_Checker_Gazing	InterPhase_Checker_valid	PrefLook_Object_Fam	PrefLook_Object_Fam_Pos	PrefLook_Object_Nov	PrefLook_Object_Nov_Pos	PrefLook_LT_Object_Left	PrefLook_LT_Object_Right	PrefLook_LT_Total	PrefLook_LT_Object_Fam	PrefLook_LT_Object_Nov	PrefLook_LT_Object_Nov_PROP	PrefLook_FL	PrefLook_FL_Meaning
1	W	9	1	Con1	LOB	SOC	D1a	7898	6473	0.718	2216	6432	8648	5491	1533	5250	6783	0.85882501899215	1533	5250	6783	0.85882501899215	716	0.904520602747033	0.090655862243606	916	1225	2141	0.96615523465704	700	633	1333	0.207245024875622	1616	1858	3474	0.401711378353377	75	0.0338447653429603	0	0	75	0.00867252543940795	1208	3567	4775	0.869604807867419	716	0.130395192132581	TRUE	TRUE	1	1_a	left	1_b	right	2034	3835	5869	2034	3835	0.653433293576418	left	familiar
1	W	9	2	Con2	LOB	NSOC	D2a	7614	5460	0.692181818181818	1925	5791	7716	5725	3916	1883	5799	0.761623325453113	3916	1583	5499	0.722222222222222	1491	0.786695278969957	0.195823483057526	809	1116	1925	1	0	0	0	0	809	1116	1925	0.249481596682219	0	0	1467	0.253324123640131	1467	0.190124416796267	2608	467	3075	0.537117903930131	2350	0.410480349344978	TRUE	TRUE	1	7_a	right	7_b	left	2700	2109	4809	2109	2700	0.561447286338116	left	novel
1	W	9	3	Con3	NLOB	SOC	D1b	5708	3923	0.518909090909091	2042	4114	6156	3466	2892	2149	5041	0.883146461107218	2892	2149	5041	0.883146461107218	667	0.883146461107218	0.116853538892782	1067	975	2042	1	333	0	333	0.0809431210500729	1400	975	2375	0.385802469135802	0	0	0	0	0	0	1625	1174	2799	0.807559145989613	667	0.192440854010387	TRUE	TRUE	1	14_a	right	14_b	left	2258	1174	3432	1174	2258	0.657925407925408	left	novel
1	W	9	4	Con4	NLOB	NSOC	D2b	5900	4778	0.536363636363636	1990	4681	6671	3618	3275	1333	4608	0.781016949152542	3275	1025	4300	0.728813559322034	950	0.819047619047619	0.161016949152542	1674	316	1990	1	0	0	0	0	1674	316	1990	0.298306101034328	0	0	0	0	0	0	1384	709	2093	0.578496406854616	950	0.262576008844666	TRUE	TRUE	1	19_a	left	19_b	right	3140	874	4014	3140	874	0.217737917289487	left	familiar
1	W	9	5	Con4	NLOB	NSOC	D2b	5835	2684	0.530454545454545	1742	2501	4243	3226	2058	3026	5084	0.871293916023993	1833	2651	4484	0.768466152527849	509	0.898057280192269	0.0872322193658955	1200	542	1742	1	0	0	0	0	1200	542	1742	0.410558567051614	0	0	0	0	0	0	942	1175	2117	0.65623062616243	509	0.15778053316801	TRUE	TRUE	1	20_a	left	20_b	right	1025	934	1959	1025	934	0.476773864216437	left	familiar
1	W	9	6	Con2	LOB	NSOC	D2a	7414	3055	0.674	2117	3075	5192	4384	3508	2860	6368	0.858915565147019	3158	2860	6018	0.811707580253574	559	0.91500684202524	0.0753978958726733	599	1026	1625	0.767595654227681	317	284	601	0.195447154471545	916	1310	2226	0.428736517719569	0	0	0	0	0	0	1991	1834	3825	0.872490875912409	559	0.127509124087591	TRUE	TRUE	1	8_a	right	8_b	left	1533	833	2366	833	1533	0.64792899408284	left	novel
1	W	9	7	Con1	LOB	SOC	D1a	5633	5625	0.512090909090909	2117	4457	6574	2357	2900	1324	4224	0.749866856026984	2900	1166	4066	0.721817859044914	758	0.842868988391376	0.134564175394994	1684	433	2117	1	0	142	142	0.0318599955126767	1684	575	2259	0.343626407058108	0	0	0	0	0	0	0	1166	1166	0.494696648281714	758	0.32159524819686	TRUE	TRUE	1	2_a	right	2_b	left	2017	2833	4850	2833	2017	0.415876288659794	left	novel
1	W	9	8	Con3	NLOB	SOC	D1b	6833	2436	0.621181818181818	1650	3609	5259	4343	1917	3273	5190	0.759549246304698	1917	2573	4490	0.657105224645105	1218	0.786615276804485	0.178252597687692	834	816	1650	1	0	1110	1110	0.307564422277639	834	1926	2760	0.524814603536794	0	0	0	0	0	0	0	2117	2117	0.487451070688464	1218	0.280451300944048	TRUE	TRUE	1	15_b	right	15_a	left	616	1317	1933	1317	616	0.318675633729953	left	novel
1	W	9	9	Con3	NLOB	SOC	D1b	6680	2450	0.607272727272727	2134	1999	4133	3608	2425	1250	3675	0.550149700598802	2425	1250	3675	0.550149700598802	1908	0.658248253627082	0.28562874251497	742	733	1475	0.691190253045923	358	0	358	0.179089544772386	1100	733	1833	0.443503508347447	0	0	0	0	0	0	433	592	1025	0.284090909090909	1908	0.528824833702882	TRUE	TRUE	1	16_a	right	16_b	left	617	967	1584	967	617	0.389520202020202	left	novel
1	W	9	10	Con1	LOB	SOC	D1a	7205	3597	0.655	1767	3099	4866	5125	1647	2092	3739	0.518945176960444	1647	1775	3422	0.474947952810548	1408	0.708488612836439	0.195419847328244	558	1084	1642	0.929258630447085	300	432	732	0.23620522749274	858	1516	2374	0.487875051376901	0	0	0	0	0	0	300	1500	1800	0.351219512195122	1408	0.274731707317073	TRUE	TRUE	1	3_a	left	3_b	right	1841	1476	3317	1841	1476	0.4449804039795	left	familiar
