ID	Sex	Age_Days	Trial	Condition	Con_Object	Con_SocInt	Dyad	Overall_LT_ScreenFam	Overall_LT_ScreenPrefLook	Inter_PropOverall_LT_Screen	InterPhase_LT_Soc_Begin	InterPhase_LT_Soc_End	InterPhase_LT_Soc_Total	InterPhase_LT_Gazing	Inter_LT_ActorLeft	Inter_LT_ActorRight	Inter_LT_ActorsTotal	Inter_LT_Actors_PROP	Inter_LT_FaceLeft	Inter_LT_FaceRight	Inter_LT_FacesTotal	Inter_LT_Faces_PROP	Inter_LT_Object	Inter_LT_FacesObject_PROP	Inter_LT_Object_PROP	InterPhase_LT_FaceLeft_Soc_Begin	InterPhase_LT_FaceRight_Soc_Begin	InterPhase_LT_FaceTotal_Soc_Begin	InterPhase_LT_FaceTotal_Soc_Begin_PROP	InterPhase_LT_FaceLeft_Soc_End	InterPhase_LT_FaceRight_Soc_End	InterPhase_LT_FaceTotal_Soc_End	InterPhase_LT_FaceTotal_Soc_End_PROP	InterPhase_LT_FaceLeft_Soc_Total	InterPhase_LT_FaceRight_Soc_Total	InterPhase_LT_FaceTotal_Soc_Total	InterPhase_LT_FaceTotal_Soc_Total_PROP	InterPhase_LT_Object_Soc_Begin	InterPhase_LT_Object_Soc_Begin_PROP	InterPhase_LT_Object_Soc_End	InterPhase_LT_Object_Soc_End_PROP	InterPhase_LT_Object_Soc_Total	InterPhase_LT_Object_Soc_Total_PROP	InterPhase_LT_FaceLeft_Gazing	InterPhase_LT_FaceRight_Gazing	InterPhase_LT_FaceTotal_Gazing	InterPhase_LT_FaceTotal_Gazing_PROP	InterPhase_LT_Object_Gazing	InterPhase_LT_Object_Gazing_PROP	InterPhase_Checker_Soc	InterPhase_Checker_Gazing	InterPhase_Checker_valid	PrefLook_Object_Fam	PrefLook_Object_Fam_Pos	PrefLook_Object_Nov	PrefLook_Object_Nov_Pos	PrefLook_LT_Object_Left	PrefLook_LT_Object_Right	PrefLook_LT_Total	PrefLook_LT_Object_Fam	PrefLook_LT_Object_Nov	PrefLook_LT_Object_Nov_PROP	PrefLook_FL	PrefLook_FL_Meaning
11	W	12	1	Con1	LOB	SOC	D1a	8770	8096	0.797272727272727	2483	8907	11390	6841	2174	3608	5782	0.659293044469783	2174	3283	5457	0.622234891676169	2362	0.697915334441744	0.269327251995439	1058	1425	2483	1	0	133	133	0.0149320758953632	1058	1558	2616	0.229675153643547	0	0	1525	0.171213652183676	1525	0.133889376646181	1133	2341	3474	0.507820494079813	2767	0.404473030258734	TRUE	TRUE	1	1_a	left	1_b	right	2000	5408	7408	2000	5408	0.730021598272138	right	novel
11	W	12	2	Con2	LOB	NSOC	D2a	9904	6995	0.900363636363636	2841	7884	10725	7716	7858	1592	9450	0.954159935379645	7858	1592	9450	0.954159935379645	0	1	0	2841	0	2841	1	2125	0	2125	0.269533231861999	4966	0	4966	0.463030303030303	0	0	0	0	0	0	5891	1592	7483	0.969803006739243	0	0	TRUE	TRUE	1	7_a	right	7_b	left	2084	4410	6494	4410	2084	0.320911610717585	right	familiar
11	W	12	3	Con3	NLOB	SOC	D1b	9583	8203	0.871181818181818	2767	8331	11098	6566	5217	791	6008	0.626943545862465	5217	791	6008	0.626943545862465	3099	0.659712309212694	0.323385161222999	2767	0	2767	1	917	0	917	0.110070819829552	3684	0	3684	0.331951703009551	0	0	0	0	0	0	1985	791	2776	0.42278403898873	3099	0.471976850441669	TRUE	TRUE	1	14_a	right	14_b	left	1567	6156	7723	6156	1567	0.202900427295093	right	familiar
11	W	12	4	Con4	NLOB	NSOC	D2b	9095	7524	0.826818181818182	2551	8017	10568	6748	4031	2091	6122	0.673117097306212	3814	1958	5772	0.634634414513469	2492	0.698451113262343	0.273996701484332	1042	559	1601	0.627597020776166	1925	0	1925	0.240114756143196	2967	559	3526	0.333648750946253	600	0.235201881615053	0	0	600	0.056775170325511	2408	1499	3907	0.578986366330765	2492	0.369294605809129	TRUE	TRUE	1	19_a	left	19_b	right	1775	4893	6668	1775	4893	0.73380323935213	left	familiar
11	W	12	5	Con4	NLOB	NSOC	D2b	7353	5325	0.668454545454545	2550	6300	8850	5299	1042	2318	3360	0.456956344349245	1042	2059	3101	0.421732626138991	3312	0.483549041010448	0.450428396572827	983	1567	2550	1	0	275	275	0.0436507936507936	983	1842	2825	0.319209039548023	0	0	941	0.149365079365079	941	0.106327683615819	1008	275	1283	0.242121154934893	3017	0.569352708058124	TRUE	TRUE	1	20_a	left	20_b	right	0	4830	4830	0	4830	1	right	novel
11	W	12	6	Con2	LOB	NSOC	D2a	8940	6648	0.812727272727273	2400	5975	8375	5600	3393	3760	7153	0.800111856823266	3393	3518	6911	0.773042505592841	1408	0.830748888087511	0.157494407158837	0	2400	2400	1	875	0	875	0.146443514644351	875	2400	3275	0.391044776119403	0	0	0	0	0	0	3458	1575	5033	0.89875	517	0.0923214285714286	TRUE	TRUE	1	8_a	right	8_b	left	2300	3907	6207	3907	2300	0.37054937973256	left	novel
11	W	12	7	Con1	LOB	SOC	D1a	7102	6566	0.645636363636364	2674	6308	8982	3609	917	4558	5475	0.770909602928752	800	4558	5358	0.75443537031822	1275	0.807779285391226	0.179526893832723	0	2674	2674	1	0	0	0	0	0	2674	2674	0.29770652415943	0	0	0	0	0	0	800	1417	2217	0.614297589359934	1275	0.353283458021613	TRUE	TRUE	1	2_a	right	2_b	left	3917	2466	6383	2466	3917	0.613661287795707	left	novel
11	W	12	8	Con3	NLOB	SOC	D1b	3938	4134	0.358	1841	3867	5708	1175	875	1616	2491	0.632554596241747	875	1549	2424	0.615540883697308	1000	0.707943925233645	0.253936008125952	383	1458	1841	1	0	0	0	0	383	1458	1841	0.322529782761037	0	0	0	0	0	0	875	300	1175	1	0	0	TRUE	TRUE	1	15_b	right	15_a	left	425	3626	4051	3626	425	0.104912367316712	right	familiar
11	W	12	9	Con3	NLOB	SOC	D1b	5546	1757	0.504181818181818	2333	1883	4216	2208	742	2050	2792	0.50342589253516	542	1958	2500	0.450775333573747	2416	0.508543531326281	0.435629282365669	542	1791	2333	1	0	0	0	0	542	1791	2333	0.553368121442125	0	0	0	0	0	0	542	0	542	0.245471014492754	1466	0.663949275362319	TRUE	TRUE	1	16_a	right	16_b	left	0	1300	1300	1300	0	0	right	familiar
11	W	12	10	Con1	LOB	SOC	D1a	8769	4559	0.797181818181818	2309	5101	7410	6102	699	3536	4235	0.482951305736116	699	3419	4118	0.469608849355685	4534	0.475959315765141	0.517048694263884	0	2309	2309	1	0	659	659	0.129190354832386	0	2968	2968	0.400539811066127	0	0	0	0	0	0	699	1568	2267	0.371517535234349	3126	0.512291052114061	TRUE	TRUE	1	3_a	left	3_b	right	651	2666	3317	651	2666	0.803738317757009	right	novel
11	W	12	11	Con2	LOB	NSOC	D2a	4760	2891	0.432727272727273	2586	3358	5944	2090	649	3377	4026	0.845798319327731	649	3377	4026	0.845798319327731	550	0.879807692307692	0.115546218487395	0	2586	2586	1	0	233	233	0.0693865396069089	0	2819	2819	0.474259757738896	0	0	0	0	0	0	649	1275	1924	0.920574162679426	83	0.0397129186602871	TRUE	TRUE	1	9_a	right	9_b	left	1575	1025	2600	1025	1575	0.605769230769231	left	novel
11	W	12	12	Con4	NLOB	NSOC	D2b	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	NA	0	NA	FALSE	FALSE	0	21_a	right	21_b	left	0	0	0	0	0	NA	NA	NA
11	W	12	13	Con1	LOB	SOC	D1a	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	NA	0	NA	FALSE	FALSE	0	4_a	right	4_b	left	0	0	0	0	0	NA	NA	NA
11	W	12	14	Con4	NLOB	NSOC	D2b	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	NA	0	NA	FALSE	FALSE	0	22_a	right	22_b	left	0	0	0	0	0	NA	NA	NA
11	W	12	15	Con2	LOB	NSOC	D2a	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	NA	0	NA	FALSE	FALSE	0	10_a	left	10_b	right	0	0	0	0	0	NA	NA	NA
11	W	12	16	Con3	NLOB	SOC	D1b	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	NA	0	NA	FALSE	FALSE	0	17_a	right	17_b	left	0	0	0	0	0	NA	NA	NA
