"ID"	"Sex"	"Age_Days"	"Trial"	"Condition"	"Con_Object"	"Con_SocInt"	"Dyad"	"Overall_LT_ScreenFam"	"Overall_LT_ScreenPrefLook"	"Inter_PropOverall_LT_Screen"	"InterPhase_LT_Soc_Begin"	"InterPhase_LT_Soc_End"	"InterPhase_LT_Soc_Total"	"InterPhase_LT_Gazing"	"Inter_LT_ActorLeft"	"Inter_LT_ActorRight"	"Inter_LT_ActorsTotal"	"Inter_LT_Actors_PROP"	"Inter_LT_FaceLeft"	"Inter_LT_FaceRight"	"Inter_LT_FacesTotal"	"Inter_LT_Faces_PROP"	"Inter_LT_Object"	"Inter_LT_FacesObject_PROP"	"Inter_LT_Object_PROP"	"Inter_LF_FaceLeft"	"Inter_LF_FaceRight"	"Inter_LF_FacesTotal"	"Inter_LF_FaceLeft_Overall"	"Inter_LF_FaceRight_Overall"	"Inter_LF_FacesTotal_Overall"	"Inter_ObjectOriginFaceLeft"	"Inter_ObjectOriginFaceRight"	"Inter_ObjectOriginFaceTotal"	"Inter_LF_Object"	"Inter_ObjectOriginFaceTotal_Gazing_SocialPROP"	"Inter_FacesGazeshiftsLeftRight"	"Inter_FacesGazeshiftsRightLeft"	"Inter_FacesGazeshiftsRightTotal"	"InterPhase_LT_FaceLeft_Soc_Begin"	"InterPhase_LT_FaceRight_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin_PROP"	"InterPhase_LT_FaceLeft_Soc_End"	"InterPhase_LT_FaceRight_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End_PROP"	"InterPhase_LT_FaceLeft_Soc_Total"	"InterPhase_LT_FaceRight_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total_PROP"	"InterPhase_LT_Object_Soc_Begin"	"InterPhase_LT_Object_Soc_Begin_PROP"	"InterPhase_LT_Object_Soc_End"	"InterPhase_LT_Object_Soc_End_PROP"	"InterPhase_LT_Object_Soc_Total"	"InterPhase_LT_Object_Soc_Total_PROP"	"InterPhase_LT_FacesObject_PROP"	"InterPhase_LF_FaceLeft_Begin"	"InterPhase_LF_FaceRight_Begin"	"InterPhase_LF_FacesTotal_Begin"	"InterPhase_LF_FaceLeft_End"	"InterPhase_LF_FaceRight_End"	"InterPhase_LF_FacesTotal_End"	"InterPhase_LF_FacesTotal"	"InterPhase_FacesGazeshiftsLeftRight_Begin"	"InterPhase_FacesGazeshiftsRightLeft_Begin"	"InterPhase_FacesGazeshiftsRightTotal_Begin"	"InterPhase_FacesGazeshiftsLeftRight_End"	"InterPhase_FacesGazeshiftsRightLeft_End"	"InterPhase_FacesGazeshiftsRightTotal_End"	"InterPhase_FacesGazeshiftsRightTotal_TOTAL"	"InterPhase_LT_FaceLeft_Gazing"	"InterPhase_LT_FaceRight_Gazing"	"InterPhase_LT_FaceTotal_Gazing"	"InterPhase_LT_FaceTotal_Gazing_PROP"	"InterPhase_LT_Object_Gazing"	"InterPhase_LT_Object_Gazing_PROP"	"InterPhase_LT_FacesObject_Gazing_PROP"	"InterPhase_ObjectOriginFaceLeft_Gazing"	"InterPhase_ObjectOriginFaceRight_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing"	"InterPhase_LF_Object_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing_SocialPROP"	"InterPhase_Checker_Soc"	"InterPhase_Checker_Gazing"	"InterPhase_Checker_valid"	"PrefLook_Object_Fam"	"PrefLook_Object_Fam_Pos"	"PrefLook_Object_Nov"	"PrefLook_Object_Nov_Pos"	"PrefLook_LT_Object_Left"	"PrefLook_LT_Object_Right"	"PrefLook_LT_Total"	"PrefLook_LT_Object_Fam"	"PrefLook_LT_Object_Nov"	"PrefLook_LT_Object_Nov_PROP"	"PrefLook_FL"	"PrefLook_FL_Meaning"
"35"	"W"	"300"	1	"Con4"	"NLOB"	"NSOC"	"D1b"	9316	7661	0.846909090909091	2499	7944	10443	6327	3005	4563	7568	0.812365822241305	2405	4197	6602	0.708673250322027	1665	0.798596830772953	0.178724774581365	4	3	7	4	3	7	0	0	0	1	0	2	1	3	1066	1066	2132	0.853141256502601	949	0	949	0.119461228600201	2015	1066	3081	0.29503016374605	0	0	0	0	0	0	1	2	2	4	1	0	1	5	1	1	2	0	0	0	2	1515	2348	3863	0.6105579263474	1665	0.263157894736842	0.698806078147612	0	0	0	1	0	TRUE	TRUE	1	"9_b"	"left"	"9_a"	"right"	3164	4323	7487	3164	4323	0.577400828102044	"right"	"novel"
"35"	"W"	"300"	2	"Con1"	"LOB"	"SOC"	"D2a"	8802	6845	0.800181818181818	2682	6845	9527	5331	4266	2098	6364	0.723017496023631	4266	2098	6364	0.723017496023631	2099	0.751979203592107	0.238468529879573	3	2	5	3	2	5	1	0	1	1	1	2	2	4	1400	1282	2682	1	0	0	0	0	1400	1282	2682	0.281515692243099	0	0	617	0.0901387874360847	617	0.0647633042930618	0.812973628372234	2	1	3	0	0	0	3	1	1	2	0	0	0	2	2416	816	3232	0.606265241042956	2099	0.393734758957044	0.606265241042956	1	0	1	1	1	TRUE	TRUE	1	"13_b"	"right"	"13_a"	"left"	1682	4383	6065	4383	1682	0.277328936521022	"right"	"familiar"
"35"	"W"	"300"	3	"Con2"	"LOB"	"NSOC"	"D1a"	8727	6227	0.793363636363636	2814	8013	10827	5914	4481	3749	8230	0.943050303655323	4481	3632	8113	0.929643634696918	0	1	0	4	4	8	4	4	8	0	0	0	0	NA	2	3	5	2065	749	2814	1	1166	0	1166	0.145513540496693	3231	749	3980	0.36759951971922	0	0	0	0	0	0	1	2	1	3	1	0	1	4	1	1	2	0	0	0	2	2814	2483	5297	0.895671288468042	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"1_b"	"right"	"1_a"	"left"	4165	1766	5931	1766	4165	0.702242454897994	"right"	"familiar"
"35"	"W"	"300"	4	"Con3"	"NLOB"	"SOC"	"D2b"	5406	9331	0.491454545454545	2765	7444	10209	1749	3463	1032	4495	0.831483536810951	3463	1032	4495	0.831483536810951	467	0.905884723901653	0.0863854975952645	3	2	5	3	2	5	2	0	2	2	1	0	2	2	1715	583	2298	0.831103074141049	0	0	0	0	1715	583	2298	0.225095503967088	350	0.126582278481013	0	0	350	0.0342834753648741	0.867824773413897	1	1	2	0	0	0	2	0	0	0	0	0	0	0	932	616	1548	0.885077186963979	84	0.0480274442538593	0.948529411764706	1	0	1	1	1	TRUE	TRUE	1	"5_b"	"left"	"5_a"	"right"	3914	5093	9007	3914	5093	0.565449095148218	"right"	"novel"
"35"	"W"	"300"	5	"Con3"	"NLOB"	"SOC"	"D2b"	5989	7280	0.544454545454545	2680	6731	9411	2448	1298	4280	5578	0.931374186007681	1298	4064	5362	0.89530806478544	167	0.969795623078314	0.0278844548338621	2	3	5	2	3	5	1	0	1	1	1	1	1	2	965	1565	2530	0.944029850746269	0	0	0	0	965	1565	2530	0.268834342790352	0	0	0	0	0	0	1	1	2	3	0	0	0	3	1	1	2	0	0	0	2	333	1732	2065	0.843545751633987	167	0.068218954248366	0.925179211469534	1	0	1	1	1	TRUE	TRUE	1	"6_b"	"right"	"6_a"	"left"	4731	2082	6813	2082	4731	0.694407749889916	"right"	"familiar"
"35"	"W"	"300"	6	"Con2"	"LOB"	"NSOC"	"D1a"	9689	9361	0.880818181818182	2798	9427	12225	7577	1582	8107	9689	1	1582	6942	8524	0.879760553204665	0	1	0	1	3	4	1	3	4	0	0	0	0	NA	1	1	2	1582	1216	2798	1	0	1948	1948	0.206640500689509	1582	3164	4746	0.388220858895706	0	0	0	0	0	0	1	1	2	3	0	1	1	4	1	1	2	0	0	0	2	200	6196	6396	0.844133562095816	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"2_b"	"left"	"2_a"	"right"	599	8380	8979	599	8380	0.933288784942644	"right"	"novel"
"35"	"W"	"300"	7	"Con1"	"LOB"	"SOC"	"D2a"	8106	5997	0.736909090909091	2865	5997	8862	4315	584	7161	7745	0.95546508758944	584	7161	7745	0.95546508758944	0	1	0	1	2	3	1	2	3	0	0	0	0	NA	1	1	2	0	2865	2865	1	0	0	0	0	0	2865	2865	0.323290453622207	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	584	3731	4315	1	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"14_b"	"left"	"14_a"	"right"	466	5531	5997	466	5531	0.92229448057362	"left"	"familiar"
"35"	"W"	"300"	8	"Con4"	"NLOB"	"NSOC"	"D1b"	8686	4496	0.789636363636364	2699	6727	9426	6662	4150	3963	8113	0.93403177527055	4150	3514	7664	0.882339396730371	573	0.93043583829064	0.0659682247294497	2	3	5	2	3	5	0	0	0	1	0	2	2	4	1916	783	2699	1	0	0	0	0	1916	783	2699	0.286335667303204	0	0	1015	0.150884495317378	1015	0.107680882664969	0.726709746903608	2	1	3	0	0	0	3	1	1	2	0	0	0	2	2383	1982	4365	0.655208646052237	1015	0.152356649654758	0.811338289962825	0	0	0	1	0	TRUE	TRUE	1	"10_b"	"right"	"10_a"	"left"	0	4180	4180	4180	0	0	"right"	"familiar"
"35"	"W"	"300"	9	"Con3"	"NLOB"	"SOC"	"D2b"	6888	6764	0.626181818181818	2447	4831	7278	3464	733	5845	6578	0.954994192799071	733	5845	6578	0.954994192799071	0	1	0	1	2	3	1	2	3	0	0	0	0	NA	1	1	2	0	2447	2447	1	0	0	0	0	0	2447	2447	0.336218741412476	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	733	2731	3464	1	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"7_b"	"left"	"7_a"	"right"	1616	4498	6114	1616	4498	0.735688583578672	"left"	"familiar"
"35"	"W"	"300"	10	"Con2"	"LOB"	"NSOC"	"D1a"	9548	8311	0.868	2915	6846	9761	5713	0	9243	9243	0.968056137410976	0	8361	8361	0.875680770842061	0	1	0	0	2	2	0	2	2	0	0	0	0	NA	0	0	0	0	2915	2915	1	0	34	34	0.00496640373940987	0	2949	2949	0.302120684356111	0	0	0	0	0	0	1	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	4831	4831	0.845615263434273	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"3_b"	"right"	"3_a"	"left"	883	5213	6096	5213	883	0.144849081364829	"right"	"familiar"
