"ID"	"Sex"	"Age_Days"	"Trial"	"Condition"	"Con_Object"	"Con_SocInt"	"Dyad"	"Overall_LT_ScreenFam"	"Overall_LT_ScreenPrefLook"	"Inter_PropOverall_LT_Screen"	"InterPhase_LT_Soc_Begin"	"InterPhase_LT_Soc_End"	"InterPhase_LT_Soc_Total"	"InterPhase_LT_Gazing"	"Inter_LT_ActorLeft"	"Inter_LT_ActorRight"	"Inter_LT_ActorsTotal"	"Inter_LT_Actors_PROP"	"Inter_LT_FaceLeft"	"Inter_LT_FaceRight"	"Inter_LT_FacesTotal"	"Inter_LT_Faces_PROP"	"Inter_LT_Object"	"Inter_LT_FacesObject_PROP"	"Inter_LT_Object_PROP"	"Inter_LF_FaceLeft"	"Inter_LF_FaceRight"	"Inter_LF_FacesTotal"	"Inter_LF_FaceLeft_Overall"	"Inter_LF_FaceRight_Overall"	"Inter_LF_FacesTotal_Overall"	"Inter_ObjectOriginFaceLeft"	"Inter_ObjectOriginFaceRight"	"Inter_ObjectOriginFaceTotal"	"Inter_LF_Object"	"Inter_ObjectOriginFaceTotal_Gazing_SocialPROP"	"Inter_FacesGazeshiftsLeftRight"	"Inter_FacesGazeshiftsRightLeft"	"Inter_FacesGazeshiftsRightTotal"	"InterPhase_LT_FaceLeft_Soc_Begin"	"InterPhase_LT_FaceRight_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin_PROP"	"InterPhase_LT_FaceLeft_Soc_End"	"InterPhase_LT_FaceRight_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End_PROP"	"InterPhase_LT_FaceLeft_Soc_Total"	"InterPhase_LT_FaceRight_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total_PROP"	"InterPhase_LT_Object_Soc_Begin"	"InterPhase_LT_Object_Soc_Begin_PROP"	"InterPhase_LT_Object_Soc_End"	"InterPhase_LT_Object_Soc_End_PROP"	"InterPhase_LT_Object_Soc_Total"	"InterPhase_LT_Object_Soc_Total_PROP"	"InterPhase_LT_FacesObject_PROP"	"InterPhase_LF_FaceLeft_Begin"	"InterPhase_LF_FaceRight_Begin"	"InterPhase_LF_FacesTotal_Begin"	"InterPhase_LF_FaceLeft_End"	"InterPhase_LF_FaceRight_End"	"InterPhase_LF_FacesTotal_End"	"InterPhase_LF_FacesTotal"	"InterPhase_FacesGazeshiftsLeftRight_Begin"	"InterPhase_FacesGazeshiftsRightLeft_Begin"	"InterPhase_FacesGazeshiftsRightTotal_Begin"	"InterPhase_FacesGazeshiftsLeftRight_End"	"InterPhase_FacesGazeshiftsRightLeft_End"	"InterPhase_FacesGazeshiftsRightTotal_End"	"InterPhase_FacesGazeshiftsRightTotal_TOTAL"	"InterPhase_LT_FaceLeft_Gazing"	"InterPhase_LT_FaceRight_Gazing"	"InterPhase_LT_FaceTotal_Gazing"	"InterPhase_LT_FaceTotal_Gazing_PROP"	"InterPhase_LT_Object_Gazing"	"InterPhase_LT_Object_Gazing_PROP"	"InterPhase_LT_FacesObject_Gazing_PROP"	"InterPhase_ObjectOriginFaceLeft_Gazing"	"InterPhase_ObjectOriginFaceRight_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing"	"InterPhase_LF_Object_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing_SocialPROP"	"InterPhase_Checker_Soc"	"InterPhase_Checker_Gazing"	"InterPhase_Checker_valid"	"PrefLook_Object_Fam"	"PrefLook_Object_Fam_Pos"	"PrefLook_Object_Nov"	"PrefLook_Object_Nov_Pos"	"PrefLook_LT_Object_Left"	"PrefLook_LT_Object_Right"	"PrefLook_LT_Total"	"PrefLook_LT_Object_Fam"	"PrefLook_LT_Object_Nov"	"PrefLook_LT_Object_Nov_PROP"	"PrefLook_FL"	"PrefLook_FL_Meaning"
"12"	"W"	"299"	1	"Con3"	"NLOB"	"SOC"	"D2b"	10053	6711	0.913909090909091	2765	7544	10309	6811	3896	3414	7310	0.727146125534666	3896	3414	7310	0.727146125534666	2282	0.76209341117598	0.22699691634338	4	4	8	4	4	8	0	2	2	2	1	4	2	6	916	1849	2765	1	0	133	133	0.0176299045599152	916	1982	2898	0.281113590066932	0	0	733	0.0971633085896076	733	0.071102919778834	0.798127237675571	1	2	3	0	1	1	4	1	1	2	0	0	0	2	1548	2514	4062	0.596388195565996	2282	0.335046248715313	0.640290037831021	0	2	2	2	1	TRUE	TRUE	1	"1_a"	"left"	"1_b"	"right"	2531	3798	6329	2531	3798	0.600094801706431	"left"	"familiar"
"12"	"W"	"299"	2	"Con4"	"NLOB"	"NSOC"	"D1b"	7968	4117	0.724363636363636	2498	2749	5247	4265	4014	817	4831	0.606300200803213	4014	817	4831	0.606300200803213	2698	0.641652277858945	0.338604417670683	2	2	4	2	2	4	0	2	2	2	1	2	0	2	1798	600	2398	0.959967974379504	0	0	0	0	1798	600	2398	0.457023060796646	100	0.0400320256204964	0	0	100	0.0190585096245474	0.959967974379504	1	1	2	0	0	0	2	1	0	1	0	0	0	1	750	817	1567	0.367409144196952	2698	0.632590855803048	0.367409144196952	0	2	2	2	1	TRUE	TRUE	1	"5_a"	"right"	"5_b"	"left"	1066	2452	3518	2452	1066	0.303013075611143	"right"	"familiar"
"12"	"W"	"299"	3	"Con1"	"LOB"	"SOC"	"D2a"	7371	5979	0.670090909090909	2781	7711	10492	4730	3581	942	4523	0.61362094695428	3581	942	4523	0.61362094695428	2464	0.647345069414627	0.334283000949668	2	2	4	2	2	4	1	1	2	2	1	1	0	1	1016	666	1682	0.604818410643653	0	1316	1316	0.170665283361432	1016	1982	2998	0.28574151734655	1099	0.395181589356347	333	0.0431850603034626	1432	0.136484940907358	0.676749435665914	1	1	2	0	1	1	3	1	0	1	0	0	0	1	1066	1316	2382	0.503594080338266	2298	0.485835095137421	0.508974358974359	1	0	1	2	0.5	TRUE	TRUE	1	"9_a"	"right"	"9_b"	"left"	3981	1389	5370	1389	3981	0.741340782122905	"left"	"novel"
"12"	"W"	"299"	4	"Con2"	"LOB"	"NSOC"	"D1a"	7605	6754	0.691363636363636	2831	7028	9859	4414	3659	1649	5308	0.697961867192636	3659	1649	5308	0.697961867192636	1949	0.731431721096872	0.256278763971072	2	2	4	2	2	4	1	2	3	3	1	0	0	0	1865	100	1965	0.694101024373013	283	0	283	0.0402675014228799	2148	100	2248	0.228015011664469	866	0.305898975626987	616	0.0876494023904383	1482	0.150319505020793	0.602680965147453	1	1	2	1	0	1	3	0	0	0	0	0	0	0	283	1649	1932	0.437698232895333	1899	0.430222020842773	0.504306969459671	0	2	2	3	0.666666666666667	TRUE	TRUE	1	"13_a"	"left"	"13_b"	"right"	3123	2965	6088	3123	2965	0.487023653088042	"left"	"familiar"
"12"	"W"	"299"	5	"Con1"	"LOB"	"SOC"	"D2a"	10299	6614	0.936272727272727	2749	8909	11658	7710	4114	3131	7245	0.703466355956889	4114	3131	7245	0.703466355956889	2678	0.730121938929759	0.260025245169434	3	1	4	3	1	4	3	1	4	4	1	0	0	0	1666	0	1666	0.606038559476173	299	0	299	0.0335615669547648	1965	0	1965	0.168553782810087	1083	0.393961440523827	1233	0.138399371422157	2316	0.198661863098302	0.459004905395936	1	0	1	1	0	1	2	0	0	0	0	0	0	0	1398	3131	4529	0.587418936446174	2565	0.332684824902724	0.638426839582746	2	1	3	3	1	TRUE	TRUE	1	"10_a"	"left"	"10_b"	"right"	2415	3713	6128	2415	3713	0.605907310704961	"left"	"familiar"
"12"	"W"	"299"	6	"Con3"	"NLOB"	"SOC"	"D2b"	8732	7348	0.793818181818182	2831	7344	10175	5615	3412	1716	5128	0.587265231333028	3412	1716	5128	0.587265231333028	3249	0.612152321833592	0.37207970682547	4	3	7	4	3	7	3	1	4	4	1	0	0	0	699	566	1265	0.446838572942423	916	0	916	0.124727668845316	1615	566	2181	0.214348894348894	1566	0.553161427057577	0	0	1566	0.153906633906634	0.582065652522018	1	1	2	1	0	1	3	0	0	0	0	0	0	0	1816	1716	3532	0.629029385574354	1450	0.258236865538736	0.708952228020875	1	1	2	3	0.666666666666667	TRUE	TRUE	1	"2_a"	"right"	"2_b"	"left"	2381	1433	3814	1433	2381	0.624278972207656	"left"	"novel"
"12"	"W"	"299"	7	"Con2"	"LOB"	"NSOC"	"D1a"	9062	6416	0.823818181818182	2648	6978	9626	6162	4746	300	5046	0.55683072169499	4213	300	4513	0.498013683513573	936	0.828225362451826	0.103288457294196	5	1	6	5	1	6	0	0	0	1	0	0	1	1	800	300	1100	0.415407854984894	317	0	317	0.0454284895385497	1117	300	1417	0.147205485144401	0	0	0	0	0	0	1	1	1	2	2	0	2	4	0	1	1	0	0	0	1	4213	100	4313	0.699935086011035	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"14_a"	"left"	"14_b"	"right"	1332	733	2065	1332	733	0.354963680387409	"left"	"familiar"
"12"	"W"	"299"	8	"Con4"	"NLOB"	"NSOC"	"D1b"	7562	3781	0.687454545454545	2814	5314	8128	4498	2998	1399	4397	0.581459931235123	2998	1399	4397	0.581459931235123	2735	0.616517106001122	0.361676805078022	1	1	2	1	1	2	1	0	1	2	0.5	0	1	1	2814	0	2814	1	0	0	0	0	2814	0	2814	0.34621062992126	0	0	1533	0.288483251787731	1533	0.188607283464567	0.647342995169082	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1133	0	1133	0.251889728768341	3365	0.748110271231659	0.251889728768341	1	0	1	2	0.5	TRUE	TRUE	1	"6_a"	"right"	"6_b"	"left"	1649	1865	3514	1865	1649	0.469265793966989	"right"	"familiar"
"12"	"W"	"299"	9	"Con2"	"LOB"	"NSOC"	"D1a"	6007	2143	0.546090909090909	2815	2082	4897	2265	3080	1799	4879	0.812219077742634	2797	1799	4596	0.765107374729482	783	0.854433909648634	0.130347927418012	2	1	3	2	1	3	1	0	1	1	1	1	0	1	2298	433	2731	0.970159857904085	0	0	0	0	2298	433	2731	0.557688380641209	0	0	0	0	0	0	1	1	1	2	0	0	0	2	1	0	1	0	0	0	1	466	1799	2265	1	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"15_a"	"right"	"15_b"	"left"	1133	483	1616	483	1133	0.701113861386139	"left"	"novel"
"12"	"W"	"299"	10	"Con4"	"NLOB"	"NSOC"	"D1b"	7535	2965	0.685	2747	2965	5712	3847	4029	1649	5678	0.753550099535501	4029	1649	5678	0.753550099535501	1499	0.791138358645674	0.198938287989383	3	2	5	3	2	5	2	0	2	2	1	1	1	2	2048	699	2747	1	0	0	0	0	2048	699	2747	0.480917366946779	0	0	0	0	0	0	1	2	1	3	0	0	0	3	1	1	2	0	0	0	2	1998	1000	2998	0.779308552118534	849	0.220691447881466	0.779308552118534	1	0	1	1	1	TRUE	TRUE	1	"7_a"	"left"	"7_b"	"right"	0	1749	1749	0	1749	1	"right"	"novel"
