"ID"	"Sex"	"Age_Days"	"Trial"	"Condition"	"Con_Object"	"Con_SocInt"	"Dyad"	"Overall_LT_ScreenFam"	"Overall_LT_ScreenPrefLook"	"Inter_PropOverall_LT_Screen"	"InterPhase_LT_Soc_Begin"	"InterPhase_LT_Soc_End"	"InterPhase_LT_Soc_Total"	"InterPhase_LT_Gazing"	"Inter_LT_ActorLeft"	"Inter_LT_ActorRight"	"Inter_LT_ActorsTotal"	"Inter_LT_Actors_PROP"	"Inter_LT_FaceLeft"	"Inter_LT_FaceRight"	"Inter_LT_FacesTotal"	"Inter_LT_Faces_PROP"	"Inter_LT_Object"	"Inter_LT_FacesObject_PROP"	"Inter_LT_Object_PROP"	"Inter_LF_FaceLeft"	"Inter_LF_FaceRight"	"Inter_LF_FacesTotal"	"Inter_LF_FaceLeft_Overall"	"Inter_LF_FaceRight_Overall"	"Inter_LF_FacesTotal_Overall"	"Inter_ObjectOriginFaceLeft"	"Inter_ObjectOriginFaceRight"	"Inter_ObjectOriginFaceTotal"	"Inter_LF_Object"	"Inter_ObjectOriginFaceTotal_Gazing_SocialPROP"	"Inter_FacesGazeshiftsLeftRight"	"Inter_FacesGazeshiftsRightLeft"	"Inter_FacesGazeshiftsRightTotal"	"InterPhase_LT_FaceLeft_Soc_Begin"	"InterPhase_LT_FaceRight_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin_PROP"	"InterPhase_LT_FaceLeft_Soc_End"	"InterPhase_LT_FaceRight_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End_PROP"	"InterPhase_LT_FaceLeft_Soc_Total"	"InterPhase_LT_FaceRight_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total_PROP"	"InterPhase_LT_Object_Soc_Begin"	"InterPhase_LT_Object_Soc_Begin_PROP"	"InterPhase_LT_Object_Soc_End"	"InterPhase_LT_Object_Soc_End_PROP"	"InterPhase_LT_Object_Soc_Total"	"InterPhase_LT_Object_Soc_Total_PROP"	"InterPhase_LT_FacesObject_PROP"	"InterPhase_LF_FaceLeft_Begin"	"InterPhase_LF_FaceRight_Begin"	"InterPhase_LF_FacesTotal_Begin"	"InterPhase_LF_FaceLeft_End"	"InterPhase_LF_FaceRight_End"	"InterPhase_LF_FacesTotal_End"	"InterPhase_LF_FacesTotal"	"InterPhase_FacesGazeshiftsLeftRight_Begin"	"InterPhase_FacesGazeshiftsRightLeft_Begin"	"InterPhase_FacesGazeshiftsRightTotal_Begin"	"InterPhase_FacesGazeshiftsLeftRight_End"	"InterPhase_FacesGazeshiftsRightLeft_End"	"InterPhase_FacesGazeshiftsRightTotal_End"	"InterPhase_FacesGazeshiftsRightTotal_TOTAL"	"InterPhase_LT_FaceLeft_Gazing"	"InterPhase_LT_FaceRight_Gazing"	"InterPhase_LT_FaceTotal_Gazing"	"InterPhase_LT_FaceTotal_Gazing_PROP"	"InterPhase_LT_Object_Gazing"	"InterPhase_LT_Object_Gazing_PROP"	"InterPhase_LT_FacesObject_Gazing_PROP"	"InterPhase_ObjectOriginFaceLeft_Gazing"	"InterPhase_ObjectOriginFaceRight_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing"	"InterPhase_LF_Object_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing_SocialPROP"	"InterPhase_Checker_Soc"	"InterPhase_Checker_Gazing"	"InterPhase_Checker_valid"	"PrefLook_Object_Fam"	"PrefLook_Object_Fam_Pos"	"PrefLook_Object_Nov"	"PrefLook_Object_Nov_Pos"	"PrefLook_LT_Object_Left"	"PrefLook_LT_Object_Right"	"PrefLook_LT_Total"	"PrefLook_LT_Object_Fam"	"PrefLook_LT_Object_Nov"	"PrefLook_LT_Object_Nov_PROP"	"PrefLook_FL"	"PrefLook_FL_Meaning"
"24"	"M"	"284"	1	"Con3"	"NLOB"	"SOC"	"D2b"	9761	6828	0.887363636363636	2764	6214	8978	6466	1952	4381	6333	0.64880647474644	1952	3832	5784	0.592562237475668	3065	0.65363317889027	0.314004712631902	3	3	6	3	3	6	1	2	3	3	1	0	0	0	0	2398	2398	0.867583212735166	950	0	950	0.152880592211136	950	2398	3348	0.37291156159501	0	0	116	0.0186675249436756	116	0.012920472265538	0.966512702078522	0	2	2	1	0	1	3	0	0	0	0	0	0	0	1534	1800	3334	0.515620167027529	3065	0.474017939993814	0.521018909204563	1	2	3	3	1	TRUE	TRUE	1	"1_b"	"right"	"1_a"	"left"	3854	2500	6354	2500	3854	0.606547056971986	"left"	"novel"
"24"	"M"	"284"	2	"Con4"	"NLOB"	"NSOC"	"D1b"	9338	9072	0.848909090909091	2713	9076	11789	6430	1932	1915	3847	0.411972585136003	1749	1698	3447	0.369136860141358	5147	0.401093786362579	0.551188691368601	3	2	5	3	2	5	2	1	3	4	0.75	0	0	0	0	1115	1115	0.410984150387025	183	0	183	0.0201630674305862	183	1115	1298	0.110102638052422	1598	0.589015849612975	650	0.0716174526223006	2248	0.190686232929002	0.36604624929498	0	1	1	1	0	1	2	0	0	0	0	0	0	0	1216	982	2198	0.341835147744946	3366	0.52348367029549	0.395039539899353	2	1	3	3	1	TRUE	TRUE	1	"5_b"	"right"	"5_a"	"left"	7344	1178	8522	1178	7344	0.861769537667214	"left"	"novel"
"24"	"M"	"284"	3	"Con1"	"LOB"	"SOC"	"D2a"	7282	4841	0.662	2633	3713	6346	3699	2232	1417	3649	0.50109859928591	2232	1417	3649	0.50109859928591	3182	0.534182403747621	0.436967865970887	3	2	5	3	2	5	2	1	3	3	1	0	1	1	0	1217	1217	0.462210406380554	0	0	0	0	0	1217	1217	0.191774346044753	1416	0.537789593619445	0	0	1416	0.223132682004412	0.462210406380554	0	2	2	0	0	0	2	0	0	0	0	0	0	0	1799	783	2582	0.698026493646932	1117	0.301973506353068	0.698026493646932	1	0	1	2	0.5	TRUE	TRUE	1	"9_b"	"left"	"9_a"	"right"	2348	2343	4691	2348	2343	0.499467064591771	"left"	"familiar"
"24"	"M"	"284"	4	"Con2"	"LOB"	"NSOC"	"D1a"	9981	5220	0.907363636363636	2615	5546	8161	7496	4874	1216	6090	0.610159302675083	4441	1216	5657	0.566776876064523	3448	0.621306974190005	0.345456367097485	4	2	6	4	2	6	2	1	3	4	0.75	0	1	1	249	1099	1348	0.515487571701721	1382	0	1382	0.249188604399567	1631	1099	2730	0.334517828697464	1150	0.439770554493308	0	0	1150	0.140914103663767	0.70360824742268	1	2	3	1	0	1	4	0	1	1	0	0	0	1	4598	566	5164	0.688900747065101	1216	0.16221985058698	0.809404388714734	1	0	1	2	0.5	TRUE	TRUE	1	"13_b"	"left"	"13_a"	"right"	1950	2849	4799	1950	2849	0.593665346947281	"left"	"familiar"
"24"	"M"	"284"	5	"Con4"	"NLOB"	"NSOC"	"D1b"	3935	5263	0.357727272727273	2232	5263	7495	533	933	1365	2298	0.583989834815756	933	1365	2298	0.583989834815756	1266	0.644781144781145	0.321728081321474	2	2	4	2	2	4	2	0	2	2	1	0	1	1	583	1066	1649	0.738799283154122	0	0	0	0	583	1066	1649	0.220013342228152	483	0.216397849462366	0	0	483	0.0644429619746498	0.773452157598499	1	2	3	0	0	0	3	0	1	1	0	0	0	1	0	316	316	0.592870544090056	117	0.219512195121951	0.729792147806005	0	0	0	1	0	TRUE	TRUE	1	"6_b"	"left"	"6_a"	"right"	3131	1932	5063	3131	1932	0.381591941536638	"left"	"familiar"
"24"	"M"	"284"	6	"Con3"	"NLOB"	"SOC"	"D2b"	6819	5862	0.619909090909091	2598	5012	7610	3431	1682	2132	3814	0.559319548320868	1682	2132	3814	0.559319548320868	2599	0.594729455792921	0.381140929755096	2	2	4	2	2	4	2	0	2	2	1	0	0	0	1399	800	2199	0.846420323325635	0	0	0	0	1399	800	2199	0.288961892247043	316	0.121632024634334	0	0	316	0.0415243101182654	0.874353876739563	1	1	2	0	0	0	2	0	0	0	0	0	0	0	583	1099	1682	0.490236082774701	1749	0.509763917225299	0.490236082774701	1	0	1	1	1	TRUE	TRUE	1	"2_b"	"right"	"2_a"	"left"	1632	3214	4846	3214	1632	0.336772595955427	"left"	"novel"
"24"	"M"	"284"	7	"Con1"	"LOB"	"SOC"	"D2a"	9748	5229	0.886181818181818	2683	7130	9813	6828	3364	1533	4897	0.502359458350431	3364	1533	4897	0.502359458350431	4330	0.530725046060475	0.444193680755027	4	3	7	4	3	7	3	2	5	5	1	0	0	0	284	883	1167	0.43496086470369	815	0	815	0.114305750350631	1099	883	1982	0.201976969326404	1349	0.502795378307864	0	0	1349	0.137470702129828	0.595016511558091	1	2	3	1	0	1	4	0	0	0	0	0	0	0	3114	849	3963	0.580404217926186	1882	0.275629759812537	0.678015397775877	2	1	3	3	1	TRUE	TRUE	1	"10_b"	"left"	"10_a"	"right"	2166	2666	4832	2166	2666	0.551738410596026	"left"	"familiar"
"24"	"M"	"284"	8	"Con2"	"LOB"	"NSOC"	"D1a"	9416	4825	0.856	2681	5065	7746	6514	3435	3815	7250	0.769966015293118	3435	3698	7133	0.757540356839422	1449	0.83115823817292	0.153887000849618	5	3	8	5	3	8	0	0	0	1	0	2	1	3	1166	648	1814	0.676613204028348	150	484	634	0.125172754195459	1316	1132	2448	0.316034082106894	750	0.279746363297277	0	0	750	0.0968241673121611	0.765478424015009	1	1	2	1	1	2	4	0	0	0	0	0	0	0	1832	3698	5530	0.848940743015045	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"14_b"	"right"	"14_a"	"left"	1751	2548	4299	2548	1751	0.407304024191672	"left"	"novel"
"24"	"M"	"284"	9	"Con3"	"NLOB"	"SOC"	"D2b"	2604	2314	0.236727272727273	749	2997	3746	683	816	55	871	0.334485407066052	816	55	871	0.334485407066052	1416	0.380848272846524	0.543778801843318	2	1	3	2	1	3	2	0	2	2	1	0	0	0	200	0	200	0.267022696929239	0	133	133	0.0443777110443777	200	133	333	0.0888948211425521	549	0.732977303070761	550	0.183516850183517	1099	0.293379604911906	0.232541899441341	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	133	133	0.194729136163982	550	0.805270863836018	0.194729136163982	0	0	0	1	0	TRUE	TRUE	1	"3_b"	"left"	"3_a"	"right"	616	1432	2048	616	1432	0.69921875	"left"	"familiar"
"24"	"M"	"284"	10	"Con2"	"LOB"	"NSOC"	"D1a"	3717	1016	0.337909090909091	0	1016	1016	1965	0	2031	2031	0.546408393866021	0	2031	2031	0.546408393866021	1366	0.597880482778923	0.367500672585418	0	2	2	0	2	2	0	2	2	2	1	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	599	0.304834605597964	1366	0.695165394402036	0.304834605597964	0	1	1	2	0.5	FALSE	TRUE	0	"15_b"	"left"	"15_a"	"right"	833	0	833	833	0	0	"left"	"familiar"
