"ID"	"Sex"	"Age_Days"	"Trial"	"Condition"	"Con_Object"	"Con_SocInt"	"Dyad"	"Overall_LT_ScreenFam"	"Overall_LT_ScreenPrefLook"	"Inter_PropOverall_LT_Screen"	"InterPhase_LT_Soc_Begin"	"InterPhase_LT_Soc_End"	"InterPhase_LT_Soc_Total"	"InterPhase_LT_Gazing"	"Inter_LT_ActorLeft"	"Inter_LT_ActorRight"	"Inter_LT_ActorsTotal"	"Inter_LT_Actors_PROP"	"Inter_LT_FaceLeft"	"Inter_LT_FaceRight"	"Inter_LT_FacesTotal"	"Inter_LT_Faces_PROP"	"Inter_LT_Object"	"Inter_LT_FacesObject_PROP"	"Inter_LT_Object_PROP"	"Inter_LF_FaceLeft"	"Inter_LF_FaceRight"	"Inter_LF_FacesTotal"	"Inter_LF_FaceLeft_Overall"	"Inter_LF_FaceRight_Overall"	"Inter_LF_FacesTotal_Overall"	"Inter_ObjectOriginFaceLeft"	"Inter_ObjectOriginFaceRight"	"Inter_ObjectOriginFaceTotal"	"Inter_LF_Object"	"Inter_ObjectOriginFaceTotal_Gazing_SocialPROP"	"Inter_FacesGazeshiftsLeftRight"	"Inter_FacesGazeshiftsRightLeft"	"Inter_FacesGazeshiftsRightTotal"	"InterPhase_LT_FaceLeft_Soc_Begin"	"InterPhase_LT_FaceRight_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin"	"InterPhase_LT_FaceTotal_Soc_Begin_PROP"	"InterPhase_LT_FaceLeft_Soc_End"	"InterPhase_LT_FaceRight_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End"	"InterPhase_LT_FaceTotal_Soc_End_PROP"	"InterPhase_LT_FaceLeft_Soc_Total"	"InterPhase_LT_FaceRight_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total"	"InterPhase_LT_FaceTotal_Soc_Total_PROP"	"InterPhase_LT_Object_Soc_Begin"	"InterPhase_LT_Object_Soc_Begin_PROP"	"InterPhase_LT_Object_Soc_End"	"InterPhase_LT_Object_Soc_End_PROP"	"InterPhase_LT_Object_Soc_Total"	"InterPhase_LT_Object_Soc_Total_PROP"	"InterPhase_LT_FacesObject_PROP"	"InterPhase_LF_FaceLeft_Begin"	"InterPhase_LF_FaceRight_Begin"	"InterPhase_LF_FacesTotal_Begin"	"InterPhase_LF_FaceLeft_End"	"InterPhase_LF_FaceRight_End"	"InterPhase_LF_FacesTotal_End"	"InterPhase_LF_FacesTotal"	"InterPhase_FacesGazeshiftsLeftRight_Begin"	"InterPhase_FacesGazeshiftsRightLeft_Begin"	"InterPhase_FacesGazeshiftsRightTotal_Begin"	"InterPhase_FacesGazeshiftsLeftRight_End"	"InterPhase_FacesGazeshiftsRightLeft_End"	"InterPhase_FacesGazeshiftsRightTotal_End"	"InterPhase_FacesGazeshiftsRightTotal_TOTAL"	"InterPhase_LT_FaceLeft_Gazing"	"InterPhase_LT_FaceRight_Gazing"	"InterPhase_LT_FaceTotal_Gazing"	"InterPhase_LT_FaceTotal_Gazing_PROP"	"InterPhase_LT_Object_Gazing"	"InterPhase_LT_Object_Gazing_PROP"	"InterPhase_LT_FacesObject_Gazing_PROP"	"InterPhase_ObjectOriginFaceLeft_Gazing"	"InterPhase_ObjectOriginFaceRight_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing"	"InterPhase_LF_Object_Gazing"	"InterPhase_ObjectOriginFaceTotal_Gazing_SocialPROP"	"InterPhase_Checker_Soc"	"InterPhase_Checker_Gazing"	"InterPhase_Checker_valid"	"PrefLook_Object_Fam"	"PrefLook_Object_Fam_Pos"	"PrefLook_Object_Nov"	"PrefLook_Object_Nov_Pos"	"PrefLook_LT_Object_Left"	"PrefLook_LT_Object_Right"	"PrefLook_LT_Total"	"PrefLook_LT_Object_Fam"	"PrefLook_LT_Object_Nov"	"PrefLook_LT_Object_Nov_PROP"	"PrefLook_FL"	"PrefLook_FL_Meaning"
"25"	"W"	"279"	1	"Con4"	"NLOB"	"NSOC"	"D1b"	7332	6238	0.666545454545455	2149	6499	8648	4582	1283	3616	4899	0.668166939443535	1283	3416	4699	0.64088925259138	1800	0.723034312971226	0.245499181669394	2	3	5	2	3	5	0	0	0	3	0	0	0	0	600	1216	1816	0.845044206607725	683	0	683	0.105093091244807	1283	1216	2499	0.288968547641073	0	0	67	0.0103092783505155	67	0.00774745605920444	0.973889321901793	1	2	3	1	0	1	4	0	0	0	0	0	0	0	683	1966	2649	0.578131820165866	1566	0.341772151898734	0.62846975088968	0	0	0	2	0	TRUE	TRUE	1	"9_b"	"left"	"9_a"	"right"	3566	1565	5131	3566	1565	0.30500877022023	"left"	"familiar"
"25"	"W"	"279"	2	"Con1"	"LOB"	"SOC"	"D2a"	7768	5401	0.706181818181818	1965	5712	7677	5712	2515	1582	4097	0.527420185375901	2515	1332	3847	0.495236869207003	3286	0.539324267489135	0.423017507723996	4	2	6	4	2	6	1	0	1	3	0.333333333333333	2	2	4	916	1049	1965	1	0	0	0	0	916	1049	1965	0.255959359124658	0	0	816	0.142857142857143	816	0.106291520125049	0.706580366774542	2	1	3	0	0	0	3	1	1	2	0	0	0	2	2031	283	2314	0.405112044817927	3148	0.551120448179272	0.423654339069938	1	0	1	2	0.5	TRUE	TRUE	1	"13_b"	"right"	"13_a"	"left"	1548	2864	4412	2864	1548	0.350861287398005	"left"	"novel"
"25"	"W"	"279"	3	"Con2"	"LOB"	"NSOC"	"D1a"	8458	7163	0.768909090909091	2748	8081	10829	5346	2508	4464	6972	0.82430834712698	2175	4097	6272	0.741546464885316	1166	0.84323742941651	0.137857649562544	4	3	7	4	3	7	0	0	0	1	0	2	2	4	866	1882	2748	1	783	467	1250	0.154683826259126	1649	2349	3998	0.369193831378705	0	0	0	0	0	0	1	2	1	3	1	1	2	5	1	1	2	0	1	1	3	1949	2947	4896	0.915824915824916	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"1_b"	"right"	"1_a"	"left"	4581	2333	6914	2333	4581	0.662568701185999	"left"	"novel"
"25"	"W"	"279"	4	"Con3"	"NLOB"	"SOC"	"D2b"	6005	3466	0.545909090909091	1800	4230	6030	3495	550	400	950	0.158201498751041	550	400	950	0.158201498751041	4615	0.170709793351303	0.768526228143214	1	1	2	1	1	2	0	1	1	3	0.333333333333333	0	0	0	267	400	667	0.370555555555556	0	0	0	0	267	400	667	0.1106135986733	983	0.546111111111111	632	0.149408983451537	1615	0.267827529021559	0.292287467134093	1	1	2	0	0	0	2	0	0	0	0	0	0	0	0	33	33	0.00944206008583691	3462	0.990557939914163	0.00944206008583691	0	1	1	1	1	TRUE	TRUE	1	"5_b"	"left"	"5_a"	"right"	1599	967	2566	1599	967	0.376851130163679	"left"	"familiar"
"25"	"W"	"279"	5	"Con3"	"NLOB"	"SOC"	"D2b"	3740	691	0.34	1316	767	2083	2016	859	233	1092	0.291978609625668	742	133	875	0.233957219251337	2348	0.271486192987899	0.627807486631016	2	1	3	2	1	3	0	1	1	4	0.25	0	0	0	501	133	634	0.481762917933131	400	0	400	0.521512385919166	901	133	1034	0.496399423907825	582	0.442249240121581	67	0.0873533246414602	649	0.311569851176188	0.61437908496732	1	1	2	1	0	1	3	0	0	0	0	0	0	0	617	0	617	0.306051587301587	1099	0.545138888888889	0.35955710955711	0	0	0	2	0	TRUE	TRUE	1	"6_b"	"right"	"6_a"	"left"	383	83	466	83	383	0.821888412017167	"left"	"novel"
"25"	"W"	"279"	6	"Con2"	"LOB"	"NSOC"	"D1a"	4925	2964	0.447727272727273	900	2848	3748	4599	1216	2832	4048	0.821928934010152	1083	2832	3915	0.79492385786802	760	0.837433155080214	0.154314720812183	3	2	5	3	2	5	2	0	2	4	0.5	0	2	2	0	550	550	0.611111111111111	467	184	651	0.228581460674157	467	734	1201	0.320437566702241	350	0.388888888888889	333	0.116924157303371	683	0.182230522945571	0.637473460721868	0	1	1	1	1	2	3	0	0	0	0	1	1	1	1083	2832	3915	0.851272015655577	567	0.123287671232877	0.873493975903614	2	0	2	2	1	TRUE	TRUE	1	"2_b"	"left"	"2_a"	"right"	1598	983	2581	1598	983	0.380860131731887	"right"	"novel"
"25"	"W"	"279"	7	"Con1"	"LOB"	"SOC"	"D2a"	3951	4618	0.359181818181818	1716	3768	5484	1617	2267	100	2367	0.599088838268793	2267	0	2267	0.573778790179701	1367	0.623830489818382	0.345988357377879	2	0	2	2	0	2	1	0	1	2	0.5	0	0	0	1000	0	1000	0.582750582750583	117	0	117	0.0310509554140127	1117	0	1117	0.203683442742524	716	0.417249417249417	0	0	716	0.13056163384391	0.609383524277141	2	0	2	1	0	1	3	0	0	0	0	0	0	0	1617	0	1617	1	0	0	1	0	0	0	0	NA	TRUE	TRUE	1	"14_b"	"left"	"14_a"	"right"	1883	1784	3667	1883	1784	0.486501227161167	"right"	"novel"
"25"	"W"	"279"	8	"Con4"	"NLOB"	"NSOC"	"D1b"	6598	4274	0.599818181818182	1867	4734	6601	4198	1517	1733	3250	0.492573507123371	1517	1516	3033	0.459684752955441	3281	0.480361102312322	0.497271900575932	2	1	3	2	1	3	1	0	1	2	0.5	0	1	1	817	417	1234	0.660953401178361	700	0	700	0.147866497676384	1517	417	1934	0.292985911225572	633	0.339046598821639	0	0	633	0.0958945614300863	0.753408648227503	1	1	2	1	0	1	3	0	1	1	0	0	0	1	700	0	700	0.166746069556932	3281	0.781562648880419	0.17583521728209	0	0	0	2	0	TRUE	TRUE	1	"10_b"	"right"	"10_a"	"left"	1333	2684	4017	2684	1333	0.331839681354244	"left"	"novel"
"25"	"W"	"279"	9	"Con3"	"NLOB"	"SOC"	"D2b"	83	3647	0.00754545454545455	83	2566	2649	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	NA	TRUE	FALSE	0	"7_b"	"left"	"7_a"	"right"	1467	1314	2781	1467	1314	0.472491909385113	"left"	"familiar"
"25"	"W"	"279"	10	"Con2"	"LOB"	"NSOC"	"D1a"	3991	4434	0.362818181818182	1567	4681	6248	2599	401	2316	2717	0.680781758957655	67	2316	2383	0.597093460285643	666	0.781567727123647	0.166875469807066	1	3	4	1	3	4	1	0	1	2	0.5	0	0	0	0	1133	1133	0.723037651563497	0	0	0	0	0	1133	1133	0.181338028169014	0	0	0	0	0	0	1	0	2	2	0	0	0	2	0	0	0	0	0	0	0	67	1649	1716	0.660253943824548	450	0.173143516737207	0.792243767313019	1	0	1	1	1	TRUE	TRUE	1	"3_b"	"right"	"3_a"	"left"	983	2848	3831	2848	983	0.256590968415557	"left"	"novel"
